,id,State,Jurisdiction,AbbreviatedDistrict,ZoneAcres,FedStateAcres,MunicipalAcres,Jurisdiction_from_zoning,County,State_from_zoning,AbbreviatedDistrict_from_zoning,Full District,District Mapped,District Mapped But Extinct,Overlay,Type of Zoning District,Affordable Housing District,Elderly Housing District,1-Family Treatment,2-Family Treatment,3-Family Treatment,4+-Family Treatment,1-Family Min. Lot (ACRES),1-Family Front Setback (# of feet),1-Family Side Setback (# of feet),1-Family Rear Setback (# of feet),1-Family Max. Lot Coverage - Buildings (%),1-Family Max. Lot Coverage - Buildings & Impervious Surface (%),1-Family Min. # Parking Spaces,1-Family Max. Height (# of stories),1-Family Max. Height (# of feet),1-Family Floor to Area Ratio,1-Family Min. Unit Size (SF),2-Family Affordable Housing Only,2-Family Elderly Housing Only,2-Family Min. Lot (ACRES),2-Family Max. Density (UNITS/ACRE),2-Family Front Setback (# of feet),2-Family Side Setback (# of feet),2-Family Rear Setback (# of feet),2-Family Max. Lot Coverage - Buildings (%),2-Family Max. Lot Coverage - Buildings & Impervious Surface (%),2-Family Min. # Parking Spaces Per Studio or 1BR,2-Family Min. # Parking Spaces Per 2+ BR,2-Family Max. Height (# of stories),2-Family Max. Height (# of feet),2-Family Floor to Area Ratio,2-Family Min. Unit Size (SF),3-Family Affordable Housing Only,3-Family Elderly Housing Only,3-Family Min. Lot (ACRES),3-Family Max. Density (UNITS/ACRE),3-Family Front Setback (# of feet),3-Family Side Setback (# of feet),3-Family Rear Setback (# of feet),3-Family Max. Lot Coverage - Buildings (%),3-Family Max. Lot Coverage - Buildings & Impervious Surface (%),3-Family Min. # Parking Spaces Per Studio or 1BR,3-Family Min. # Parking Spaces Per 2+ BR,3-Family Connection to Sewer and/or Water Required,3-Family Connection or Proximity to Public Transit Required,3-Family Max. Height (# of stories),3-Family Max. Height (# of feet),3-Family Floor to Area Ratio,3-Family Min. Unit Size (SF),3-Family Max. # Bedrooms Per Unit,4+-Family Affordable Housing Only,4+-Family Elderly Housing Only,4+-Family Min. Lot (ACRES),4+-Family Max. Density (UNITS/ACRE),4+-Family Front Setback (# of feet),4+-Family Side Setback (# of feet),4+-Family Rear Setback (# of feet),4+-Family Max. Lot Coverage - Buildings (%),4+-Family Max. Lot Coverage - Buildings & Impervious Surface (%),4+-Family Min. # Parking Spaces Per Studio or 1BR,4+-Family Min. # Parking Spaces Per 2+ BR,4+-Family Connection to Sewer and/or Water Required,4+-Family Connection or Proximity to Public Transit Required,4+-Family Max. Height (# of stories),4+-Family Max. Height (# of feet),4+-Family Floor to Area Ratio,4+-Family Min. Unit Size (SF),4+-Family Max. # Bedrooms Per Unit,4+-Family Max. # Units Per Building,Affordable Housing (AH) Treatment,AH - Definition,AH - Elderly Housing Only,AH Min. Lot (ACRES),AH Max. Density (UNITS/ACRE),AH Min. # Parking Spaces Per Studio or 1BR,AH Min. # Parking Spaces Per 2+ BR,AH Connection to Sewer and/or Water Required,AH Connection or Proximity to Public Transit Required,AH Min. Unit Size (SF),AH Max. # Bedrooms Per Unit,AH Max. # Units Per  Building,Accessory Dwelling Unit (ADU) Treatment,ADU Employee or Family Occupancy Required,ADU Renter Occupancy Prohibited,ADU Owner Occupancy Required,ADU Elderly Housing Only,ADU Min. Lot (acres),ADU Min. # Parking Spaces (Additional to Main Unit),"ADU Restricted to Only Primary Structure (i.e., No Outbuildings like Garages)",ADU Max. Size (% of Main Unit),ADU Max. Size (SF),ADU Max. # Bedrooms Per Unit,Planned Residential Development (PRD) Treatment,Mobile or Manufactured Home Park (Y/N),PRD Min. Lot (Acres),PRD Max. Density (Units/Acre),PRD Max. # Units Per Development,Special Notes,Tooltip Notes,AduMaxSizeLimit,1MUS,2MUS,3MUS,4MUS,MUS,1MLS,2MLS,3MLS,4MLS,1E,2E,3E,4E,AEld,PK,Full District Name
336,NORTH CAROLINA--RALEIGH--R-2/-MPOD,North Carolina,Raleigh,R-2/-MPOD,1076.3798516170893,168.9798039465127,907.4000476705767,,,,,Residential-2/Metro-Park Overlay,,,,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Prohibited,0.34 for Tiny House; 0.46 for Detached House,Contextual,Contextual,Contextual,,45,,2 for Tiny House; 3 for Detached House,"45 if within 1,000' of a Metro-Park boundary",,,No,No,0.23 for Townhouse; 0.34 for Tiny House; 0.46 for Attached House,,Contextual,Contextual,Contextual,,45,,,2 for Tiny House; 3 for Attached House and Townhouse,"45 if within 1,000 ft of a Metro-Park boundary",,,No,No,0.17 for Townhouse (Conservation); 0.34 for Townhouse (Compact),,Contextual,Contextual,Contextual,,45,,,Yes,No,3 for Townhouse (Compact); 3 for Townhouse (Conservation),"45 if within 1,000 ft of a Metro-Park boundary",,,,,,,,Contextual,Contextual,Contextual,,45,,,,,,"45 if within 1,000 ft of a Metro-Park boundary",,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,0,No,,"800' to 1,000' depending on lot size",,Allowed/Conditional,No,1.22,,30.0,32' setback for any site larger than two acres abutting a Metro-Park boundary.,32' setback for any site larger than two acres abutting a Metro-Park boundary,False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,,
337,NORTH CAROLINA--RALEIGH--R-2/-NCOD-TRAILWOOD,North Carolina,Raleigh,R-2/-NCOD-Trailwood,94.50193527216993,0.0,94.50193527216993,,,,,Residential-2/Neighborhood Conservation Overlay-Trailwood,,,,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Prohibited,0.46,60,10 & sometimes contextual,30 for Detached & Tiny House,,,,2.5,30,,,No,No,0.46,,60,10 & sometimes contextual,"30 for Tiny House, Attached House, and Townhouse",,,,,2.5,30,,,No,No,0.46,,60,10 & sometimes contextual,20 for Townhouse (Compact and Conservation),,,,,Yes,No,2.5,30,,,,,,0.46,,60,10 & sometimes contextual,,,,,,,,2.5,30,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,0,No,,"800' to 1,000' depending on lot size",,Allowed/Conditional,No,1.22,,30.0,"3+ Family Housing only allowed for Compact or Conservation development options; See Sec. 2.1.2 for additional development options; No parking minimums in jurisdiction; Allowed PRD is a Cottage Court, see Sec 2.6.1.",Side setback 20' if within front 100' of lot.,False,False,False,False,False,False,B,B,B,B,No,No,No,No,No,,
338,NORTH CAROLINA--RALEIGH--R-2/-SHOD-1,North Carolina,Raleigh,R-2/-SHOD-1,105.65379467754963,25.521433462975622,80.132361214574,,,,,Residential-2/Special Highway Overlay -1,,,,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Prohibited,0.34 for Tiny House; 0.46 for Detached House,Contextual,Contextual,Contextual,,,,5,80,,,No,No,0.23 for Townhouse; 0.34 for Tiny House; 0.46 for Attached House,,Contextual,Contextual,Contextual,,,,,5,80,,,No,No,0.17 for Townhouse (Conservation); 0.34 for Townhouse (Compact),,Contextual,Contextual,Contextual,,,,,Yes,No,5,80,,,,,,,,Contextual,Contextual,Contextual,,,,,,,5,80,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,0,No,,"800' to 1,000' depending on lot size",,Allowed/Conditional,No,1.22,,30.0,"Protective yards of 25' to 50' required if lot borders a Major Access Corridor, see Sec 5.3.1.",Protective yards of 25' to 50' required if lot borders a Major Access Corridor,False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,,
339,NORTH CAROLINA--RALEIGH--R-2/-SRPOD,North Carolina,Raleigh,R-2/-SRPOD,4.997938083511183,0.0,4.997938083511183,,,,,Residential-2/Special Residential Parking Overlay,,,,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Prohibited,0.34 for Tiny House; 0.46 for Detached House,20 for Detached & Tiny House,20 for Detached & Tiny House,30 for Detached & Tiny House,,,,2 for Tiny House; 3 for Detached House,26 for Tiny House; 40 for Detached House,,,No,No,0.23 for Townhouse; 0.34 for Tiny House; 0.46 for Attached House,,"20 for Tiny House, Attached House, and Townhouse","20 for Tiny House, Attached House, and Townhouse","30 for Tiny House, Attached House, and Townhouse",,,,,2 for Tiny House; 3 for Attached House and Townhouse,26 for Tiny House; 40 for Attached House & Townhouse,,,No,No,0.17 for Townhouse (Conservation); 0.34 for Townhouse (Compact),,20 for Townhouse (Compact and Conservation),20 for Townhouse (Compact and Conservation),20 for Townhouse (Compact and Conservation),,,,,Yes,No,3 for Townhouse (Compact); 3 for Townhouse (Conservation),40 for Townhouse (Compact); 45 for Townhouse (Conservation),,,,,,,,,,,,,,,,,,,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,0,No,,"800' to 1,000' depending on lot size",,Public Hearing,No,0.0,,30.0,"3+ Family Housing only allowed for Compact or Conservation development options; See Sec. 2.1.2 for additional development options; No parking minimums in jurisdiction; Allowed PRD is a Cottage Court, see Sec 2.6.1.",3+ family housing allowed in Compact or Conservation development options; No parking minimums,False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,,
340,NORTH CAROLINA--RALEIGH--R-4,North Carolina,Raleigh,R-4,33718.178004325455,5237.446507689594,28480.73149663586,Raleigh,Wake,North Carolina,R-4,Residential-4,Yes,,No,Primarily Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Prohibited,0.17 for Tiny House; 0.23 for Detached House,20 for Detached & Tiny House,20 for Detached & Tiny House,30 for Detached & Tiny House,,,,2 for Tiny House; 3 for Detached House,26 for Tiny House; 40 for Detached House,,,No,No,0.11 for Townhouse; 0.17 for Tiny House; 0.23 for Attached House,,"20 for Tiny House, Attached House, and Townhouse","20 for Tiny House, Attached House, and Townhouse","30 for Tiny House, Attached House, and Townhouse",,,,,2 for Tiny House; 3 for Attached House and Townhouse,26 for Tiny House; 40 for Attached House & Townhouse,,,No,No,0.10 for Townhouse (Conservation); 0.14 for Townhouse (Compact); 0.15 for Townhouse & Apartment (Frequent Transit),,10 for Townhouse & Apartment (Frequent Transit); 20 for Townhouse (Compact); 20 for Townhouse (Conservation),10 for Townhouse & Apartment (Frequent Transit); 20 for Townhouse (Compact); 20 for Townhouse (Conservation),10 for Townhouse (Conservation); 20 for Townhouse (Compact); 25 for Townhouse & Apartment (Frequent Transit),,,,,Yes,No,3 for Townhouse (Compact); 3 for Townhouse (Conservation); 3 for Townhouse & Apartment (Frequent Transit),45 for Townhouse (Compact); 45 for Townhouse (Conservation); 45 for Townhouse & Apartment (Frequent Transit),,,,,,,,,,,,,,,,,,,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,0,No,,"800' to 1,000' depending on lot size",,Allowed/Conditional,No,0.61,,30.0,"3+ family housing in Compact, Conservation, or Frequent Transit development options;  See Sec. 2.1.2 for additional development options; No parking minimums in jurisdiction; Allowed PRD is a Cottage Court, see Sec 2.6.1.","3+ family housing in Compact, Conservation, or Frequent Transit development options; No parking minimums",True,False,False,False,False,False,B,B,B,A,No,No,No,No,No,,
341,NORTH CAROLINA--RALEIGH--R-4/-AOD,North Carolina,Raleigh,R-4/-AOD,144.00522009911805,109.08300358678099,34.92221651233706,,,,,Residential-4/Airport Overlay,,,,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,0.17 for Tiny House; 0.23 for Detached House,20 for Detached & Tiny House,20 for Detached & Tiny House,30 for Detached & Tiny House,,,,2 for Tiny House; 3 for Detached House,26 for Tiny House; 40 for Detached House,,,No,No,0.11 for Townhouse; 0.17 for Tiny House; 0.23 for Attached House,,"20 for Tiny House, Attached House, and Townhouse","20 for Tiny House, Attached House, and Townhouse","30 for Tiny House, Attached House, and Townhouse",,,,,2 for Tiny House; 3 for Attached House and Townhouse,26 for Tiny House; 40 for Attached House & Townhouse,,,No,No,0.10 for Townhouse (Conservation); 0.14 for Townhouse (Compact); 0.15 for Townhouse & Apartment (Frequent Transit),,10 for Townhouse & Apartment (Frequent Transit); 20 for Townhouse (Compact); 20 for Townhouse (Conservation),10 for Townhouse & Apartment (Frequent Transit); 20 for Townhouse (Compact); 20 for Townhouse (Conservation),10 for Townhouse (Conservation); 20 for Townhouse (Compact); 25 for Townhouse & Apartment (Frequent Transit),,,,,Yes,No,3 for Townhouse (Compact); 3 for Townhouse (Conservation); 3 for Townhouse & Apartment (Frequent Transit),45 for Townhouse (Compact); 45 for Townhouse (Conservation); 45 for Townhouse & Apartment (Frequent Transit),,,,,,,,,,,,,,,,,,,,,,,Prohibited,,,,,,,,,,,,Prohibited,No,No,No,No,,0,No,,"800' to 1,000' depending on lot size",,Prohibited,No,0.61,,30.0,See Sec. 5.2.1. for additional context.,"3+ family housing in Compact, Conservation, or Frequent Transit development options; No parking minimums",False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,,
342,NORTH CAROLINA--RALEIGH--R-4/-FWPOD,North Carolina,Raleigh,R-4/-FWPOD,10.400912587669845,0.0,10.400912587669845,,,,,Residential-4/Falls Watershed Protection Overlay,,,,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Prohibited,0.17 for Tiny House; 0.23 for Detached House,20 for Detached & Tiny House,20 for Detached & Tiny House,30 for Detached & Tiny House,,6-24% & sometimes contexual,,2 for Tiny House; 3 for Detached House,26 for Tiny House; 40 for Detached House,,,No,No,0.11 for Townhouse; 0.17 for Tiny House; 0.23 for Attached House,,"20 for Tiny House, Attached House, and Townhouse","20 for Tiny House, Attached House, and Townhouse","30 for Tiny House, Attached House, and Townhouse",,6-24% & sometimes contexual,,,2 for Tiny House; 3 for Attached House and Townhouse,26 for Tiny House; 40 for Attached House & Townhouse,,,No,No,0.10 for Townhouse (Conservation); 0.14 for Townhouse (Compact); 0.15 for Townhouse & Apartment (Frequent Transit),,10 for Townhouse & Apartment (Frequent Transit); 20 for Townhouse (Compact); 20 for Townhouse (Conservation),10 for Townhouse & Apartment (Frequent Transit); 20 for Townhouse (Compact); 20 for Townhouse (Conservation),10 for Townhouse (Conservation); 20 for Townhouse (Compact); 25 for Townhouse & Apartment (Frequent Transit),,6-24% & sometimes contexual,,,Yes,No,3 for Townhouse (Compact); 3 for Townhouse (Conservation); 3 for Townhouse & Apartment (Frequent Transit),45 for Townhouse (Compact); 45 for Townhouse (Conservation); 45 for Townhouse & Apartment (Frequent Transit),,,,,,,,,,,,6-24% & sometimes contexual,,,,,,,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,0,No,,"800' to 1,000' depending on lot size",,Allowed/Conditional,No,0.61,,30.0,See Sec 9.5.2.B Impervious Surface table for additional context,See Sec 9.5.2.B Impervious Surface table for additional context,False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,,
343,NORTH CAROLINA--RALEIGH--R-4/-MPOD,North Carolina,Raleigh,R-4/-MPOD,2.820461584205662,2.4531585545782804,0.3673030296273816,,,,,Residential-4/Metro-Park Overlay,,,,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Prohibited,0.17 for Tiny House; 0.23 for Detached House,Contextual,Contextual,Contextual,,45,,2 for Tiny House; 3 for Detached House,"45 if within 1,000' of a Metro-Park boundary",,,No,No,0.11 for Townhouse; 0.17 for Tiny House; 0.23 for Attached House,,Contextual,Contextual,Contextual,,45,,,2 for Tiny House; 3 for Attached House and Townhouse,"45 if within 1,000 ft of a Metro-Park boundary",,,No,No,0.10 for Townhouse (Conservation); 0.14 for Townhouse (Compact); 0.15 for Townhouse & Apartment (Frequent Transit),,Contextual,Contextual,Contextual,,45,,,Yes,No,3 for Townhouse (Compact); 3 for Townhouse (Conservation); 3 for Townhouse & Apartment (Frequent Transit),"45 if within 1,000 ft of a Metro-Park boundary",,,,,,,,Contextual,Contextual,Contextual,,45,,,,,,"45 if within 1,000 ft of a Metro-Park boundary",,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,0,No,,"800' to 1,000' depending on lot size",,Allowed/Conditional,No,0.61,,30.0,32' setback for any site larger than two acres abutting a Metro-Park boundary.,32' setback for any site larger than two acres abutting a Metro-Park boundary,False,False,False,False,False,False,A,A,A,A,No,No,No,No,No,,
344,NORTH CAROLINA--RALEIGH--R-4/-NCOD-BROOKHAVEN(NORTH),North Carolina,Raleigh,R-4/-NCOD-Brookhaven (North),137.96377133038808,0.0,137.96377133038808,,,,,Residential-4/Neighborhood Conservation Overlay-Brookhaven (North),,,,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Prohibited,0.46,50,20 for Detached & Tiny House,30 for Detached & Tiny House,,,,2.5,26 for Tiny House; 40 for Detached House,,,No,No,0.46,,50,"20 for Tiny House, Attached House, and Townhouse","30 for Tiny House, Attached House, and Townhouse",,,,,2.5,26 for Tiny House; 40 for Attached House & Townhouse,,,No,No,0.46,,50,10 for Townhouse & Apartment (Frequent Transit); 20 for Townhouse (Compact); 20 for Townhouse (Conservation),10 for Townhouse (Conservation); 20 for Townhouse (Compact); 25 for Townhouse & Apartment (Frequent Transit),,,,,Yes,No,2.5,45 for Townhouse (Compact); 45 for Townhouse (Conservation); 45 for Townhouse & Apartment (Frequent Transit),,,,,,0.46,,50,,,,,,,,,2.5,,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,0,No,,"800' to 1,000' depending on lot size",,Allowed/Conditional,No,0.61,,30.0,"3+ family housing in Compact, Conservation, or Frequent Transit development options;  See Sec. 2.1.2 for additional development options; No parking minimums in jurisdiction; Allowed PRD is a Cottage Court, see Sec 2.6.1.","3+ family housing in Compact, Conservation, or Frequent Transit development options; No parking minimums",False,False,False,False,False,False,B,B,B,B,No,No,No,No,No,,
345,NORTH CAROLINA--RALEIGH--R-4/-NCOD-BROOKHAVEN(SOUTH),North Carolina,Raleigh,R-4/-NCOD-Brookhaven (South),418.1116976843381,0.0,418.1116976843381,,,,,Residential-4/Neighborhood Conservation Overlay-Brookhaven (South),,,,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Prohibited,0.32,20 for Detached & Tiny House,20 for Detached & Tiny House,30 for Detached & Tiny House,,,,2.5,26 for Tiny House; 40 for Detached House,,,No,No,0.32,,"20 for Tiny House, Attached House, and Townhouse","20 for Tiny House, Attached House, and Townhouse","30 for Tiny House, Attached House, and Townhouse",,,,,2.5,26 for Tiny House; 40 for Attached House & Townhouse,,,No,No,0.32,,10 for Townhouse & Apartment (Frequent Transit); 20 for Townhouse (Compact); 20 for Townhouse (Conservation),10 for Townhouse & Apartment (Frequent Transit); 20 for Townhouse (Compact); 20 for Townhouse (Conservation),10 for Townhouse (Conservation); 20 for Townhouse (Compact); 25 for Townhouse & Apartment (Frequent Transit),,,,,Yes,No,2.5,45 for Townhouse (Compact); 45 for Townhouse (Conservation); 45 for Townhouse & Apartment (Frequent Transit),,,,,,0.32,,,,,,,,,,,2.5,,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,0,No,,"800' to 1,000' depending on lot size",,Allowed/Conditional,No,0.61,,30.0,"3+ family housing in Compact, Conservation, or Frequent Transit development options;  See Sec. 2.1.2 for additional development options; No parking minimums in jurisdiction; Allowed PRD is a Cottage Court, see Sec 2.6.1.","3+ family housing in Compact, Conservation, or Frequent Transit development options; No parking minimums",False,False,False,False,False,False,B,B,B,B,No,No,No,No,No,,
346,NORTH CAROLINA--RALEIGH--R-4/-NCOD-FOXCROFT,North Carolina,Raleigh,R-4/-NCOD-Foxcroft,0.057436570667360465,0.0,0.057436570667360465,,,,,Residential-4/Neighborhood Conservation Overlay-Foxcroft,,,,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Prohibited,2.5,50,40,40,,,,2 for Tiny House; 3 for Detached House,40,,,No,No,2.5,,50,40,40,,,,,2 for Tiny House; 3 for Attached House and Townhouse,40,,,No,No,2.5,,50,40,40,,,,,Yes,No,3 for Townhouse (Compact); 3 for Townhouse (Conservation); 3 for Townhouse & Apartment (Frequent Transit),40,,,,,,2.5,,50,40,40,,,,,,,,40,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,0,No,,"800' to 1,000' depending on lot size",,Allowed/Conditional,No,0.61,,30.0,"3+ family housing in Compact, Conservation, or Frequent Transit development options;  See Sec. 2.1.2 for additional development options; No parking minimums in jurisdiction; Allowed PRD is a Cottage Court, see Sec 2.6.1.","3+ family housing in Compact, Conservation, or Frequent Transit development options; No parking minimums",False,False,False,False,False,False,E,E,E,E,No,No,No,No,No,,
347,NORTH CAROLINA--RALEIGH--R-4/-NCOD-GLENFOREST,North Carolina,Raleigh,R-4/-NCOD-Glen Forest,89.09865445538838,0.0,89.09865445538838,,,,,Residential-4/Neighborhood Conservation Overlay-Glen Forest,,,,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Prohibited,0.4,20 for Detached & Tiny House,20 for Detached & Tiny House,30 for Detached & Tiny House,,,,2 for Tiny House; 3 for Detached House,35,,,No,No,0.4,,"20 for Tiny House, Attached House, and Townhouse","20 for Tiny House, Attached House, and Townhouse","30 for Tiny House, Attached House, and Townhouse",,,,,2 for Tiny House; 3 for Attached House and Townhouse,35,,,No,No,0.4,,10 for Townhouse & Apartment (Frequent Transit); 20 for Townhouse (Compact); 20 for Townhouse (Conservation),10 for Townhouse & Apartment (Frequent Transit); 20 for Townhouse (Compact); 20 for Townhouse (Conservation),10 for Townhouse (Conservation); 20 for Townhouse (Compact); 25 for Townhouse & Apartment (Frequent Transit),,,,,Yes,No,3 for Townhouse (Compact); 3 for Townhouse (Conservation); 3 for Townhouse & Apartment (Frequent Transit),35,,,,,,0.4,,,,,,,,,,,,35,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,0,No,,"800' to 1,000' depending on lot size",,Allowed/Conditional,No,0.61,,30.0,"3+ family housing in Compact, Conservation, or Frequent Transit development options;  See Sec. 2.1.2 for additional development options; No parking minimums in jurisdiction; Allowed PRD is a Cottage Court, see Sec 2.6.1.","3+ family housing in Compact, Conservation, or Frequent Transit development options; No parking minimums",False,False,False,False,False,False,B,B,B,B,No,No,No,No,No,,
348,NORTH CAROLINA--RALEIGH--R-4/-NCOD-KINGCHARLES(SOUTH),North Carolina,Raleigh,R-4/-NCOD-King Charles (South),335.38379850567435,0.0,335.38379850567435,,,,,Residential-4/Neighborhood Conservation Overlay-King Charles (South),,,,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Prohibited,0.77,76,20 for Detached & Tiny House,30 for Detached & Tiny House,,,,2,26 for Tiny House; 40 for Detached House,,,No,No,0.77,,76,"20 for Tiny House, Attached House, and Townhouse","30 for Tiny House, Attached House, and Townhouse",,,,,2,26 for Tiny House; 40 for Attached House & Townhouse,,,No,No,0.77,,76,10 for Townhouse & Apartment (Frequent Transit); 20 for Townhouse (Compact); 20 for Townhouse (Conservation),10 for Townhouse (Conservation); 20 for Townhouse (Compact); 25 for Townhouse & Apartment (Frequent Transit),,,,,Yes,No,2,45 for Townhouse (Compact); 45 for Townhouse (Conservation); 45 for Townhouse & Apartment (Frequent Transit),,,,,,0.77,,76,,,,,,,,,2,,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,0,No,,"800' to 1,000' depending on lot size",,Allowed/Conditional,No,0.61,,30.0,"3+ family housing in Compact, Conservation, or Frequent Transit development options;  See Sec. 2.1.2 for additional development options; No parking minimums in jurisdiction; Allowed PRD is a Cottage Court, see Sec 2.6.1.","3+ family housing in Compact, Conservation, or Frequent Transit development options; No parking minimums",False,False,False,False,False,False,C,C,C,C,No,No,No,No,No,,
349,NORTH CAROLINA--RALEIGH--R-4/-NCOD-LAURELHILLS,North Carolina,Raleigh,R-4/-NCOD-Laurel Hills,199.84055707757273,0.0,199.84055707757273,,,,,Residential-4/Neighborhood Conservation Overlay-Lauren Hills,,,,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Prohibited,0.5,50,20 for Detached & Tiny House,30 for Detached & Tiny House,,,,2 for Tiny House; 3 for Detached House,35,,,No,No,0.5,,50,"20 for Tiny House, Attached House, and Townhouse","30 for Tiny House, Attached House, and Townhouse",,,,,2 for Tiny House; 3 for Attached House and Townhouse,35,,,No,No,0.5,,50,10 for Townhouse & Apartment (Frequent Transit); 20 for Townhouse (Compact); 20 for Townhouse (Conservation),10 for Townhouse (Conservation); 20 for Townhouse (Compact); 25 for Townhouse & Apartment (Frequent Transit),,,,,Yes,No,3 for Townhouse (Compact); 3 for Townhouse (Conservation); 3 for Townhouse & Apartment (Frequent Transit),35,,,,,,0.5,,50,,,,,,,,,,35,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,0,No,,"800' to 1,000' depending on lot size",,Allowed/Conditional,No,0.61,,30.0,"3+ family housing in Compact, Conservation, or Frequent Transit development options;  See Sec. 2.1.2 for additional development options; No parking minimums in jurisdiction; Allowed PRD is a Cottage Court, see Sec 2.6.1.","3+ family housing in Compact, Conservation, or Frequent Transit development options; No parking minimums",False,False,False,False,False,False,C,C,C,C,No,No,No,No,No,,
350,NORTH CAROLINA--RALEIGH--R-4/-NCOD-NORTHHILLS,North Carolina,Raleigh,R-4/-NCOD-North Hills,221.46248714658546,0.0,221.46248714658546,,,,,Residential-4/Neighborhood Conservation Overlay-North Hills,,,,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Prohibited,0.32,20 for Detached & Tiny House,20 for Detached & Tiny House,30 for Detached & Tiny House,,,,2 for Tiny House; 3 for Detached House,26 for Tiny House; 40 for Detached House,,,No,No,0.32,,"20 for Tiny House, Attached House, and Townhouse","20 for Tiny House, Attached House, and Townhouse","30 for Tiny House, Attached House, and Townhouse",,,,,2 for Tiny House; 3 for Attached House and Townhouse,26 for Tiny House; 40 for Attached House & Townhouse,,,No,No,0.32,,10 for Townhouse & Apartment (Frequent Transit); 20 for Townhouse (Compact); 20 for Townhouse (Conservation),10 for Townhouse & Apartment (Frequent Transit); 20 for Townhouse (Compact); 20 for Townhouse (Conservation),10 for Townhouse (Conservation); 20 for Townhouse (Compact); 25 for Townhouse & Apartment (Frequent Transit),,,,,Yes,No,3 for Townhouse (Compact); 3 for Townhouse (Conservation); 3 for Townhouse & Apartment (Frequent Transit),45 for Townhouse (Compact); 45 for Townhouse (Conservation); 45 for Townhouse & Apartment (Frequent Transit),,,,,,0.32,,,,,,,,,,,,,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,0,No,,"800' to 1,000' depending on lot size",,Allowed/Conditional,No,0.61,,30.0,"3+ family housing in Compact, Conservation, or Frequent Transit development options;  See Sec. 2.1.2 for additional development options; No parking minimums in jurisdiction; Allowed PRD is a Cottage Court, see Sec 2.6.1.","3+ family housing in Compact, Conservation, or Frequent Transit development options; No parking minimums",False,False,False,False,False,False,B,B,B,B,No,No,No,No,No,,
